"search-number","evaluation","number-of-bots*","charging-area-radius*","minimum-energy*","energy-decrement*","number-of-boxes*","target-area-radius*","unloaded-step-length*","loaded-step-length*","vision-range*","vision-angle*","grab-range*","max-wiggle-angle*","show-energy?*","maximum-charging-distance*","minimum-charging-energy*","transfer-energy-amount*","fitness","num-replicates","best-fitness-so-far","best-fitness-rechecked"
"1","510","20","4","300","0.62","80","4","0.33","0.07","6.2","10","4","38","true","4","150","145","682.9851416421295","10","641.9615715867743","792.5173654902034"
"1","520","20","10","330","0.04","80","15","0.34","0.09","4.800000000000001","1","4.800000000000001","12","true","1","140","175","797.7915443193724","10","641.9615715867743","792.5173654902034"
"1","530","20","19","325","0.28","80","11","0.09","0.13","1.7000000000000002","57","5.5","42","false","1","390","335","740.2712121388463","10","641.9615715867743","792.5173654902034"
"1","540","20","10","280","0.8","80","19","0.98","0.04","8.100000000000001","17","3","2","false","2","160","395","773.6465213240683","10","641.9615715867743","792.5173654902034"
"1","550","20","7","95","0.51","80","5","0.21","0.18","4.2","45","4.800000000000001","3","true","1","140","145","694.5905447965963","10","641.9615715867743","792.5173654902034"
"1","560","20","10","330","0.04","80","14","0.34","0.09","4.800000000000001","20","3.4000000000000004","26","false","1","340","15","766.3180413614779","10","641.9615715867743","792.5173654902034"
"1","570","20","4","170","0.39","80","8","0.93","0.12","1.7000000000000002","36","2.1","7","true","5","90","420","786.7689416417838","10","641.9615715867743","792.5173654902034"
"1","580","20","15","225","0.66","80","10","0.97","0.05","7.1000000000000005","10","6.1000000000000005","17","false","4","90","80","707.9774012585071","10","641.9615715867743","792.5173654902034"
"1","590","20","9","110","0.06","80","8","0.89","0.19","5.4","59","3.4000000000000004","21","true","2","70","30","717.3494122857333","10","641.9615715867743","792.5173654902034"
"1","600","20","2","465","0.47000000000000003","80","20","0.6","0.18","10","11","3.5","32","true","4","390","470","795.1673499252165","10","641.9615715867743","792.5173654902034"
"1","610","20","13","225","0.66","80","8","0.68","0.13","5.5","47","6.2","16","false","3","230","160","796.8786515617052","10","641.9615715867743","792.5173654902034"
"1","620","20","7","415","0.79","80","11","0.97","0.05","7.1000000000000005","10","6.1000000000000005","23","false","1","90","80","770.4595951048184","10","641.9615715867743","792.5173654902034"
"1","630","20","8","60","0.61","80","8","0.8300000000000001","0.19","1.7000000000000002","8","0.6000000000000001","38","false","1","390","210","737.4901685513089","10","641.9615715867743","792.5173654902034"
"1","640","20","16","45","0.41000000000000003","80","9","0.68","0.11","2.3","0","0.4","32","true","5","180","245","696.2503488292426","10","641.9615715867743","792.5173654902034"
"1","650","20","7","415","0.79","80","6","0.55","0.15","7.5","9","3.2","3","false","4","340","360","696.744539497167","10","641.9615715867743","792.5173654902034"
"1","660","20","3","130","0.58","80","20","0.68","0.19","5.5","47","6.2","16","false","3","400","160","785.5025026197764","10","641.9615715867743","792.5173654902034"
"1","670","20","2","300","0.62","80","4","0.33","0.07","6.2","10","3.5","3","true","4","70","35","842.3865549227721","10","641.9615715867743","792.5173654902034"
"1","680","20","2","465","0.47000000000000003","80","11","0.6","0.18","10","11","4","38","true","4","150","175","788.4431379994037","10","641.9615715867743","792.5173654902034"
"1","690","20","7","95","0.19","80","4","0.07","0.17","8.3","25","0.1","13","false","4","160","410","844.0040098481304","10","641.9615715867743","792.5173654902034"
"1","700","20","17","20","0.51","80","5","0.21","0.18","7.300000000000001","45","3.4000000000000004","26","false","5","340","15","739.2656280577628","10","641.9615715867743","792.5173654902034"
"1","710","20","18","360","0.31","80","4","0.5","0.03","6.2","22","6.2","41","false","5","240","50","748.8484170650177","10","641.9615715867743","792.5173654902034"
"1","720","20","18","310","0.53","80","15","0.67","0.05","2.9000000000000004","33","0.7000000000000001","17","true","3","50","320","789.0922968200305","10","641.9615715867743","792.5173654902034"
"1","730","20","17","45","0.59","80","4","0.11","0.04","6.1000000000000005","26","2.4000000000000004","33","true","5","360","230","761.1052660740531","10","641.9615715867743","792.5173654902034"
"1","740","20","19","320","0.41000000000000003","80","5","0.68","0.11","2.3","15","0.30000000000000004","0","true","3","40","315","697.7113925770716","10","641.9615715867743","792.5173654902034"
"1","750","20","14","110","0.19","80","8","0.27","0.06","7.1000000000000005","22","6.2","41","false","4","240","50","801.7213213970375","10","641.9615715867743","792.5173654902034"
"1","760","20","18","245","0.53","80","15","0.56","0.03","7.1000000000000005","22","1.1","28","true","1","50","315","707.3815775371288","10","641.9615715867743","792.5173654902034"
"1","770","20","19","45","0.39","80","1","0.68","0.06","7.6000000000000005","18","1.5","13","true","4","170","355","783.9812561365401","10","641.9615715867743","792.5173654902034"
"1","780","20","10","410","0.07","80","5","0.79","0.05","3.4000000000000004","5","0.4","9","false","3","270","70","768.7121024969766","10","641.9615715867743","792.5173654902034"
"1","790","20","7","380","0.31","80","8","0.07","0.13","2.7","20","4.800000000000001","41","true","4","400","240","782.6250229529921","10","641.9615715867743","792.5173654902034"
"1","800","20","8","410","0.79","80","6","0.68","0.19","5.9","47","6.2","16","false","3","230","160","740.7183327216267","10","641.9615715867743","792.5173654902034"
"1","810","20","6","300","0.98","80","2","0.39","0.05","7.9","46","1.6","9","false","2","260","130","695.1297099107372","10","641.9615715867743","792.5173654902034"
"1","820","20","17","20","0.62","80","1","0.97","0.19","9.1","44","0","42","false","4","250","130","719.2333998021596","10","641.9615715867743","792.5173654902034"
"1","830","20","14","335","0.19","80","8","0.27","0.06","9.4","9","1.9000000000000001","1","true","3","40","315","818.5231154993085","10","641.9615715867743","792.5173654902034"
"1","840","20","17","45","0.59","80","4","0.11","0.04","2.2","26","0.6000000000000001","31","true","1","300","55","705.4999818336677","10","641.9615715867743","792.5173654902034"
"1","850","20","10","355","0.96","80","10","0.64","0.05","3.4000000000000004","5","0.4","9","false","2","170","355","710.7507175115022","10","641.9615715867743","792.5173654902034"
"1","860","20","2","465","0.47000000000000003","80","20","0.63","0.18","10","11","3.5","32","true","4","70","30","782.0041737930645","10","641.9615715867743","792.5173654902034"
"1","870","20","8","300","0.62","80","4","0.33","0.07","6.2","10","4","38","true","4","150","175","715.6161035981497","10","641.9615715867743","792.5173654902034"
"1","880","20","19","205","0.19","80","3","0.3","0.18","3.4000000000000004","35","5.800000000000001","8","true","1","90","265","741.4537311772622","10","641.9615715867743","792.5173654902034"
"1","890","20","13","225","0.66","80","10","0.86","0.05","7.1000000000000005","10","6.1000000000000005","16","false","1","90","55","714.964140120482","10","641.9615715867743","792.5173654902034"
"1","900","20","17","205","0.3","80","2","0.38","0.17","3.4000000000000004","39","5.800000000000001","8","true","1","90","265","795.0691895702664","10","641.9615715867743","792.5173654902034"
"1","910","20","13","360","0.31","80","8","0.49","0.1","2.2","38","0.7000000000000001","17","true","3","50","335","779.6819082598935","10","641.9615715867743","792.5173654902034"
"1","920","20","8","260","0.31","80","6","0.22","0.13","2.7","21","4.800000000000001","38","true","4","400","240","719.9239436540123","10","641.9615715867743","792.5173654902034"
"1","930","20","4","305","0.52","80","19","0.8300000000000001","0.11","5.800000000000001","2","5","34","false","3","180","450","736.1816583708103","10","641.9615715867743","792.5173654902034"
"1","940","20","4","45","0.41000000000000003","80","6","0.68","0.11","2.3","0","0.30000000000000004","32","true","5","360","230","736.1925897951062","10","641.9615715867743","792.5173654902034"
"1","950","20","9","420","0.07","80","8","0.89","0.19","2.9000000000000004","4","3.4000000000000004","22","true","2","390","475","822.4326423953493","10","641.9615715867743","792.5173654902034"
"1","960","20","2","465","0.47000000000000003","80","20","0.6","0.18","10","4","3.5","35","true","4","70","30","702.4525266504666","10","641.9615715867743","792.5173654902034"
"1","970","20","14","110","0.15","80","8","0.27","0.06","9.4","9","2","31","true","1","300","335","735.4416277974827","10","641.9615715867743","792.5173654902034"
"1","980","20","14","110","0.19","80","8","0.27","0.06","9.4","9","1.1","31","true","5","300","335","830.0848486070881","10","641.9615715867743","792.5173654902034"
"1","990","20","10","355","0.07","80","5","0.79","0.05","3.4000000000000004","5","0.7000000000000001","10","false","3","180","355","834.7093194599909","10","641.9615715867743","792.5173654902034"
"1","1000","20","6","415","0.79","80","6","0.68","0.13","5.5","47","0.1","16","false","3","230","15","774.4346918620181","10","641.9615715867743","792.5173654902034"
"1","1010","20","15","465","0.47000000000000003","80","20","0.6","0.16","10","11","4","38","true","4","150","175","705.1073521141075","10","641.9615715867743","792.5173654902034"
"1","1020","20","8","300","0.62","80","11","0.34","0.18","6.2","5","3.5","35","true","4","70","30","688.353613427979","10","641.9615715867743","792.5173654902034"
"1","1030","20","4","300","0.62","80","4","0.35000000000000003","0.07","6.2","10","1.1","28","true","1","50","315","801.2804776700665","10","641.9615715867743","792.5173654902034"
"1","1040","20","18","245","0.53","80","15","0.56","0.03","7.1000000000000005","21","5.5","38","true","4","150","145","760.5548840301968","10","641.9615715867743","792.5173654902034"
"1","1050","20","8","260","0.31","80","6","0.22","0.13","2.3","0","0.30000000000000004","1","true","3","40","315","770.5415689718513","10","641.9615715867743","792.5173654902034"
"1","1060","20","19","55","0.41000000000000003","80","4","0.68","0.11","4","21","4.800000000000001","36","true","4","230","240","788.0744496750718","10","641.9615715867743","792.5173654902034"
"1","1070","20","17","20","0.63","80","5","0.21","0.18","7.2","45","2.9000000000000004","24","false","5","290","160","680.3379916546029","10","641.9615715867743","792.5173654902034"
"1","1080","20","17","20","0.51","80","5","0.21","0.18","7.300000000000001","45","3.4000000000000004","26","false","5","340","10","827.2065625268663","10","641.9615715867743","792.5173654902034"
"1","1090","20","7","95","0.51","80","5","0.21","0.18","4.6","45","4.800000000000001","43","false","4","300","130","781.2717568052503","10","641.9615715867743","792.5173654902034"
"1","1100","20","17","20","0.62","80","1","0.97","0.19","9.200000000000001","44","0","2","true","1","140","145","796.4147112399821","10","641.9615715867743","792.5173654902034"
"1","1110","20","16","45","0.15","80","2","0.68","0.04","7.5","18","1.5","13","true","4","160","355","813.1943706354821","10","641.9615715867743","792.5173654902034"
"1","1120","20","19","40","0.39","80","1","0.68","0.09","2.3","0","0.4","32","true","5","130","245","769.6823505508759","10","641.9615715867743","792.5173654902034"
"1","1130","20","10","355","0.97","80","5","0.68","0.11","2.3","15","0.30000000000000004","0","true","3","40","315","750.90019289631","10","641.9615715867743","792.5173654902034"
"1","1140","20","19","320","0.37","80","10","0.64","0.05","4","5","0.4","9","false","2","170","355","717.9221172931348","10","641.9615715867743","792.5173654902034"
"1","1150","20","10","465","0.4","80","20","0.6","0.18","10","4","3.5","36","true","4","390","210","860.6578033598873","10","641.9615715867743","792.5173654902034"
"1","1160","20","8","60","0.61","80","8","0.8300000000000001","0.16","1.7000000000000002","8","0.6000000000000001","38","false","1","70","30","778.6334884310212","10","641.9615715867743","792.5173654902034"
"1","1170","20","11","305","0.52","80","19","0.8300000000000001","0.11","2.5","41","0.4","32","true","5","180","245","724.5569319483396","10","641.9615715867743","792.5173654902034"
"1","1180","20","4","45","0.41000000000000003","80","9","0.68","0.11","6","2","5","34","false","3","180","450","753.6867127493169","10","641.9615715867743","792.5173654902034"
"1","1190","20","13","305","0.41000000000000003","80","19","0.8300000000000001","0.11","5.800000000000001","2","5","45","false","3","180","450","607.825710436751","10","607.825710436751","806.4695044491464"
"1","1200","20","6","245","0.53","80","15","0.56","0.03","2.1","22","1.1","20","true","1","50","315","737.386117253163","10","607.825710436751","806.4695044491464"
"1","1210","20","14","110","0.01","80","8","0.89","0.19","5.4","45","4.7","3","true","1","140","145","760.3807276768359","10","607.825710436751","806.4695044491464"
"1","1220","20","7","425","0.51","80","2","0.21","0.18","4.2","59","0.2","26","true","2","70","30","720.566067160646","10","607.825710436751","806.4695044491464"
"1","1230","20","16","45","0.41000000000000003","80","9","0.88","0.19","5.4","59","3.4000000000000004","21","true","2","270","30","737.8312966004283","10","607.825710436751","806.4695044491464"
"1","1240","20","9","110","0.5700000000000001","80","8","0.6900000000000001","0.11","2.3","0","0.4","30","true","5","180","410","725.0855728185354","10","607.825710436751","806.4695044491464"
"1","1250","20","7","95","0.51","80","10","0.68","0.11","2.3","0","1.1","32","true","5","180","245","771.1985416422604","10","607.825710436751","806.4695044491464"
"1","1260","20","16","45","0.41000000000000003","80","6","0.21","0.18","4.2","45","4.800000000000001","3","true","1","140","145","786.2297955050244","10","607.825710436751","806.4695044491464"
"1","1270","20","4","45","0.67","80","6","0.68","0","3.5","4","3.5","35","true","4","0","145","738.9882803231927","10","607.825710436751","806.4695044491464"
"1","1280","20","15","465","0.47000000000000003","80","20","0.6","0","2.3","15","2.8000000000000003","3","true","5","360","230","632.5605082371987","10","607.825710436751","806.4695044491464"
"1","1290","20","15","225","0.66","80","10","0.68","0.18","5.5","47","6.2","16","false","3","110","160","831.2426516664757","10","607.825710436751","806.4695044491464"
"1","1300","20","3","130","0.58","80","20","0.86","0.02","7.1000000000000005","10","6.1000000000000005","16","true","1","90","55","767.9750256001142","10","607.825710436751","806.4695044491464"
"1","1310","20","7","95","0.51","80","5","0.21","0.02","4.2","34","4.800000000000001","3","true","1","140","210","681.1376915734571","10","607.825710436751","806.4695044491464"
"1","1320","20","8","55","0.66","80","8","0.8300000000000001","0.19","1.7000000000000002","8","1","38","false","1","390","145","761.5155031611679","10","607.825710436751","806.4695044491464"
"1","1330","20","2","465","0.47000000000000003","80","20","0.6","0.15","7.5","9","3.2","3","false","4","340","360","775.4191436518278","10","607.825710436751","806.4695044491464"
"1","1340","20","7","380","0.79","80","6","0.55","0.18","10","4","6.2","44","true","4","70","30","750.3271199798663","10","607.825710436751","806.4695044491464"
"1","1350","20","17","20","0.51","80","5","0.21","0.13","7.300000000000001","45","3.4000000000000004","26","false","5","340","15","765.7610648892498","10","607.825710436751","806.4695044491464"
"1","1360","20","14","110","0.15","80","8","0.2","0.06","9.4","9","2","31","true","1","300","335","760.3515342249059","10","607.825710436751","806.4695044491464"
"1","1370","20","9","110","0.15","80","8","0.27","0.06","6.7","8","2","31","true","1","290","335","785.5475454066909","10","607.825710436751","806.4695044491464"
"1","1380","20","10","35","0.07","80","5","0.48","0.05","3.7","5","0.4","9","false","3","270","70","788.9741007443198","10","607.825710436751","806.4695044491464"
"1","1390","20","7","420","0.79","80","11","0.97","0.05","7.1000000000000005","10","6.1000000000000005","23","false","2","90","80","784.3252296629795","10","607.825710436751","806.4695044491464"
"1","1400","20","0","355","0.31","80","10","0.64","0.05","3.4000000000000004","5","0.4","9","false","2","170","355","807.3455630191786","10","607.825710436751","806.4695044491464"
"1","1410","20","4","300","0.62","80","4","0.33","0.07","6.2","10","4.7","38","true","4","150","145","754.4505599305132","10","607.825710436751","806.4695044491464"
"1","1420","20","19","320","0.41000000000000003","80","4","0.68","0.11","2.3","12","0.30000000000000004","0","true","3","40","60","716.1499715815474","10","607.825710436751","806.4695044491464"
"1","1430","20","2","465","0.4","80","0","0.63","0.18","10","11","3.5","32","true","4","70","30","773.0521012023445","10","607.825710436751","806.4695044491464"
"1","1440","20","6","300","0.98","80","1","0.39","0.05","7.9","46","1.6","9","false","2","260","130","744.907734370072","10","607.825710436751","806.4695044491464"
"1","1450","20","8","410","0.79","80","6","0.56","0.19","5.9","47","6.2","16","false","1","230","90","689.1085810198858","10","607.825710436751","806.4695044491464"
"1","1460","20","2","170","0.47000000000000003","80","19","0.6","0.18","10","4","3.5","35","true","4","70","30","689.0327797809001","10","607.825710436751","806.4695044491464"
"1","1470","20","8","150","0.62","80","4","0.3","0.08","6.2","10","4","38","true","4","150","175","754.0585603306095","10","607.825710436751","806.4695044491464"
"1","1480","20","10","410","0.07","80","5","0.79","0.05","3.4000000000000004","5","0.4","9","false","3","70","265","822.3618255607358","10","607.825710436751","806.4695044491464"
"1","1490","20","17","20","0.33","80","1","0.23","0.18","4.2","59","0.2","26","true","2","70","30","751.4761334533763","10","607.825710436751","806.4695044491464"
"1","1500","20","7","425","0.6","80","2","0.86","0.19","9.200000000000001","44","0","2","true","1","140","145","759.9395483734485","10","607.825710436751","806.4695044491464"
"1","1510","20","4","300","0.96","80","13","0.39","0.05","8.2","34","1.6","9","false","2","370","130","719.4031911151208","10","607.825710436751","806.4695044491464"
"1","1520","20","9","300","0.61","80","4","0.46","0.07","6.2","10","4.7","31","true","4","150","145","844.494590033534","10","607.825710436751","806.4695044491464"
"1","1530","20","16","45","0.41000000000000003","80","9","0.64","0.05","4","5","0.4","9","false","2","170","355","792.6227740798697","10","607.825710436751","806.4695044491464"
"1","1540","20","19","320","0.37","80","10","0.88","0.19","5.4","58","3.4000000000000004","21","true","2","270","145","762.0419861598406","10","607.825710436751","806.4695044491464"
"1","1550","20","7","425","0.51","80","2","0.17","0.18","4.2","58","0.2","26","false","2","80","30","743.5429357437592","10","607.825710436751","806.4695044491464"
"1","1560","20","7","425","0.51","80","2","0.42","0.18","5.7","59","1.3","26","false","2","70","30","758.937088034622","10","607.825710436751","806.4695044491464"
"1","1570","20","6","380","0.79","80","6","0.55","0.18","10","4","6.2","44","true","5","180","245","723.4421461895765","10","607.825710436751","806.4695044491464"
"1","1580","20","11","310","0.52","80","19","0.8300000000000001","0.11","2.5","41","0.4","35","true","4","70","30","747.7538254849172","10","607.825710436751","806.4695044491464"
"1","1590","20","6","245","0.53","80","15","0.56","0.03","6.2","5","3.6","35","true","4","70","25","840.4588848545266","10","607.825710436751","806.4695044491464"
"1","1600","20","8","300","0.62","80","4","0.37","0.18","2","22","1.1","20","true","1","50","315","765.8841133617582","10","607.825710436751","806.4695044491464"
"1","1610","20","7","95","0.51","80","5","0.21","0.03","2.1","22","1.1","20","true","1","50","315","766.6994024471908","10","607.825710436751","806.4695044491464"
"1","1620","20","19","245","0.53","80","15","0.55","0.02","4.2","34","6.300000000000001","3","true","1","140","210","725.2925736751993","10","607.825710436751","806.4695044491464"
"1","1630","20","13","305","0.45","80","12","0.8300000000000001","0.11","5.800000000000001","5","5","9","false","2","260","130","748.3199458321897","10","607.825710436751","806.4695044491464"
"1","1640","20","6","295","0.98","80","2","0.39","0.05","7.9","46","1.3","42","false","3","180","450","760.3271797354239","10","607.825710436751","806.4695044491464"
"1","1650","20","16","45","0.41000000000000003","80","9","0.88","0.19","5.4","59","3.4000000000000004","21","true","2","290","160","735.9215574560915","10","607.825710436751","806.4695044491464"
"1","1660","20","17","20","0.63","80","10","0.21","0.18","1.1","45","2.9000000000000004","24","false","5","270","30","744.3633171737963","10","607.825710436751","806.4695044491464"
"1","1670","20","19","320","0.37","80","10","0.63","0.03","7.1000000000000005","21","5.5","38","true","4","150","95","741.3734170943765","10","607.825710436751","806.4695044491464"
"1","1680","20","18","245","0.58","80","18","0.71","0.05","4","5","0.4","9","false","2","90","355","643.7842813924749","10","607.825710436751","806.4695044491464"
"1","1690","20","12","305","0.41000000000000003","80","19","0.8300000000000001","0.11","5.800000000000001","2","5","45","true","4","0","30","761.113348954114","10","607.825710436751","806.4695044491464"
"1","1700","20","8","300","0.62","80","11","0.34","0.18","6.2","5","3.5","35","false","3","180","450","732.8640845141838","10","607.825710436751","806.4695044491464"
"1","1710","20","2","170","0.47000000000000003","80","19","0.6","0.18","7.2","45","2.9000000000000004","24","false","5","290","160","705.2259526693168","10","607.825710436751","806.4695044491464"
"1","1720","20","17","20","0.63","80","5","0.21","0.18","10","58","3.5","35","true","4","70","305","715.5279192562455","10","607.825710436751","806.4695044491464"
"1","1730","20","8","385","0.79","80","7","0.56","0.19","5.9","47","6.2","31","true","1","240","315","782.9684411422656","10","607.825710436751","806.4695044491464"
"1","1740","20","7","245","0.54","80","15","0.56","0.03","3","22","1.1","20","true","1","50","90","687.1898013692169","10","607.825710436751","806.4695044491464"
"1","1750","20","5","170","0.47000000000000003","80","19","0.8300000000000001","0.11","2.2","41","0.4","32","true","5","180","245","812.2610077453654","10","607.825710436751","806.4695044491464"
